"j","i","CNTSCHID","CNTSTUID","CNT","CREATAS","GROSAGR","missing_CREATAS","missing_GROSAGR"
399,13,37200125,37202427,"Ireland",0.318,0.6831,0,0
399,14,37200125,37202847,"Ireland",0.5584,0.7798,0,0
399,15,37200125,37202958,"Ireland",0.5304,0.7892,0,0
399,16,37200125,37202971,"Ireland",0.4955,-0.0144,0,0
399,17,37200125,37202972,"Ireland",0.7283,0.2859,0,0
399,18,37200125,37203878,"Ireland",-0.0052,0.7798,0,0
399,19,37200125,37204018,"Ireland",0.845347710137737,-0.3061,1,0
399,20,37200125,37204270,"Ireland",-0.7859,0.0855,0,0
399,21,37200125,37204343,"Ireland",0.5072,-0.0144,0,0
399,22,37200125,37204366,"Ireland",0.14,-0.4099,0,0
399,23,37200125,37204645,"Ireland",0.4281,-0.145,0,0
399,24,37200125,37204858,"Ireland",-1.117,0.7798,0,0
399,25,37200125,37204920,"Ireland",0.4641,0.362,0,0
399,26,37200125,37204993,"Ireland",0.4488,0.3894,0,0
399,27,37200125,37205308,"Ireland",0.2892,-0.0144,0,0
399,28,37200125,37205425,"Ireland",1.0483,-0.0144,0,0
399,29,37200125,37205850,"Ireland",-0.175246670837262,-1.0364,1,0
399,30,37200125,37205981,"Ireland",0.135271496461296,0.2859,1,0
399,31,37200125,37206070,"Ireland",0.2306,0.5849,0,0
399,32,37200125,37206491,"Ireland",0.101,-0.0144,0,0
399,33,37200125,37206563,"Ireland",-1.117,0.7798,0,0
399,34,37200125,37206882,"Ireland",-0.422623872247283,-0.3061,1,0
399,35,37200125,37206998,"Ireland",0.2092,0.1764,0,0
399,36,37200125,37207112,"Ireland",0.106756052365848,-0.3061,1,0
399,37,37200125,37207116,"Ireland",0.4157,-0.3547,0,0
399,38,37200125,37207329,"Ireland",0.3669,-1.1372,0,0
399,39,37200125,37207489,"Ireland",0.3512,0.7798,0,0
399,40,NA,NA,"Ireland",0.761925613353964,0.729471212188434,1,1
399,41,NA,NA,"Ireland",-0.440867997709517,1.09783230775844,1,1
399,42,NA,NA,"Ireland",0.956050184489928,0.408221452485591,1,1
399,43,NA,NA,"Ireland",0.144412163121966,1.99152571804142,1,1
399,44,NA,NA,"Ireland",-0.0718201153493047,0.422183874251578,1,1
399,45,NA,NA,"Ireland",0.6401513874885,-1.67668132171857,1,1
400,1,37200126,37200092,"Ireland",0.1876,0.7798,0,0
400,2,37200126,37200163,"Ireland",0.292,-1.1501,0,0
400,3,37200126,37200415,"Ireland",0.6314,2.0294,0,0
400,4,37200126,37200426,"Ireland",0.2956,0.7798,0,0
400,5,37200126,37200695,"Ireland",-0.0376352329635916,0.3271,1,0
400,6,37200126,37200767,"Ireland",-0.789,-1.0261,0,0
400,7,37200126,37200797,"Ireland",-1.117,0.7892,0,0
400,8,37200126,37200984,"Ireland",-1.117,1.5502,0,0
400,9,37200126,37201658,"Ireland",0.8472,-0.16,0,0
400,10,37200126,37202045,"Ireland",0.494,-0.3061,0,0
400,11,37200126,37202884,"Ireland",-1.117,2.0294,0,0
400,12,37200126,37203056,"Ireland",-0.8113,-1.0261,0,0
400,13,37200126,37203244,"Ireland",0.5333,-0.145,0,0
400,14,37200126,37203841,"Ireland",0.2371,0.9658,0,0
400,15,37200126,37204457,"Ireland",-0.5685,1.0971,0,0
400,16,37200126,37204962,"Ireland",0.6614,-0.0144,0,0
400,17,37200126,37204979,"Ireland",0.4951,0.1764,0,0
400,18,37200126,37205617,"Ireland",0.6378,-0.16,0,0
400,19,37200126,37205705,"Ireland",0.7954,0.6831,0,0
400,20,37200126,37205756,"Ireland",0.2678,2.0294,0,0
400,21,37200126,37205929,"Ireland",0.3616,2.0294,0,0
400,22,37200126,37205965,"Ireland",0.4186,-0.0144,0,0
400,23,37200126,37206271,"Ireland",0.8197,0.7798,0,0
400,24,37200126,37206281,"Ireland",0.5507,0.0944,0,0
400,25,37200126,37206382,"Ireland",1.0449,-0.3061,0,0
400,26,37200126,37206390,"Ireland",0.2609,-0.0033,0,0
400,27,37200126,37206713,"Ireland",1.4363,0.362,0,0
400,28,37200126,37206714,"Ireland",0.9619,-1.0364,0,0
400,29,37200126,37206764,"Ireland",0.79811895945753,-1.85241590910604,1,1
400,30,37200126,37206797,"Ireland",0.0907,-0.0144,0,0
400,31,37200126,37207273,"Ireland",0.6096,0.6831,0,0
400,32,37200126,37207586,"Ireland",0.0676,0.7798,0,0
400,33,NA,NA,"Ireland",0.909785948335739,0.76367689009907,1,1
400,34,NA,NA,"Ireland",0.268316913267595,-0.892718338826663,1,1
400,35,NA,NA,"Ireland",1.07330961754673,1.46788382247337,1,1
400,36,NA,NA,"Ireland",0.936267334628718,0.829573183330269,1,1
400,37,NA,NA,"Ireland",0.205252336855494,-0.132697784077417,1,1
400,38,NA,NA,"Ireland",0.0839477151146613,1.0371453740162,1,1
400,39,NA,NA,"Ireland",-0.415817527231565,0.226955455446295,1,1
400,40,NA,NA,"Ireland",0.830123918838357,1.37318204554681,1,1
400,41,NA,NA,"Ireland",1.84310487938313,0.100440810648098,1,1
400,42,NA,NA,"Ireland",0.0591642979719817,0.591549240668308,1,1
400,43,NA,NA,"Ireland",-0.0592825161195644,0.155729869180909,1,1
400,44,NA,NA,"Ireland",0.299032996241815,-0.0667660895452005,1,1
400,45,NA,NA,"Ireland",0.505031183521739,1.60145859397939,1,1
401,1,37200127,37200727,"Ireland",-0.3158,0.7798,0,0
401,2,37200127,37201530,"Ireland",-0.1221,0.362,0,0
401,3,37200127,37201638,"Ireland",0.1582,-0.8486,0,0
401,4,37200127,37202431,"Ireland",0.2872,0.1764,0,0
401,5,37200127,37202823,"Ireland",-0.0025,-0.3061,0,0
401,6,37200127,37203260,"Ireland",0.8859,-0.145,0,0
401,7,37200127,37203304,"Ireland",0.4645,0.6831,0,0
401,8,37200127,37203344,"Ireland",-0.1108,2.0294,0,0
401,9,37200127,37203522,"Ireland",-0.9381,-0.145,0,0
401,10,37200127,37203590,"Ireland",1.0938,0.7798,0,0
401,11,37200127,37203696,"Ireland",0.4451,0.7798,0,0
401,12,37200127,37203771,"Ireland",-0.0447,-0.0144,0,0
401,13,37200127,37203776,"Ireland",0.6428,-0.145,0,0
401,14,37200127,37203898,"Ireland",-0.282,0.6831,0,0
401,15,37200127,37203995,"Ireland",0.5348,-0.145,0,0
401,16,37200127,37204034,"Ireland",0.6576,0.2859,0,0
401,17,37200127,37204319,"Ireland",-1.117,-1.0364,0,0
401,18,37200127,37204863,"Ireland",-1.117,-0.3061,0,0
401,19,37200127,37204878,"Ireland",4.2166,-0.3061,0,0
401,20,37200127,37205001,"Ireland",0.5784,0.7798,0,0
401,21,37200127,37205014,"Ireland",0.3849,-0.0259,0,0
401,22,37200127,37205064,"Ireland",-1.117,0.0944,0,0
401,23,37200127,37205231,"Ireland",0.5501,0.1764,0,0
401,24,37200127,37205287,"Ireland",-1.117,-0.0144,0,0
401,25,37200127,37205334,"Ireland",0.2572,-0.0144,0,0
401,26,37200127,37205340,"Ireland",0.5329,-0.0144,0,0
401,27,37200127,37205351,"Ireland",0.984744268590091,0.7798,1,0
401,28,37200127,37205439,"Ireland",-1.117,-0.0144,0,0
401,29,37200127,37205727,"Ireland",0.1544,0.6831,0,0
401,30,37200127,37205859,"Ireland",-0.2153,-0.145,0,0
401,31,37200127,37205895,"Ireland",0.6789,0.3202,0,0
401,32,37200127,37206026,"Ireland",0.7295,-0.0144,0,0
401,33,37200127,37206302,"Ireland",-0.1448,-1.0261,0,0
401,34,37200127,37206359,"Ireland",-0.3158,-0.145,0,0
401,35,37200127,37206401,"Ireland",0.5942,-0.0144,0,0
401,36,37200127,37206773,"Ireland",-0.347955306837307,0.2143,1,0
401,37,37200127,37206907,"Ireland",-0.3158,0.2929,0,0
401,38,37200127,37207358,"Ireland",0.6458,0.362,0,0
401,39,37200127,37207426,"Ireland",0.459,-1.1501,0,0
401,40,37200127,37207442,"Ireland",0.4738,0.7798,0,0
401,41,37200127,37207574,"Ireland",0.8113,-0.0144,0,0
401,42,NA,NA,"Ireland",-1.82865521242533,0.88836693140007,1,1
401,43,NA,NA,"Ireland",-0.0632543213537905,0.570263582210404,1,1
401,44,NA,NA,"Ireland",-0.322067816161895,-0.384961018373422,1,1
401,45,NA,NA,"Ireland",-0.837442844733167,-0.676083249536235,1,1
402,1,37200128,37200014,"Ireland",-0.1968,-0.2196,0,0
402,2,37200128,37200342,"Ireland",-1.117,2.0294,0,0
402,3,37200128,37200441,"Ireland",0.3603,-0.145,0,0
402,4,37200128,37200459,"Ireland",-0.5449,0.7798,0,0
402,5,37200128,37200612,"Ireland",0.0936,1.2194,0,0
402,6,37200128,37200905,"Ireland",0.3191,1.5502,0,0
402,7,37200128,37201244,"Ireland",-1.117,0.1764,0,0
402,8,37200128,37201581,"Ireland",0.9648,-0.3061,0,0
402,9,37200128,37201777,"Ireland",-0.5449,-0.0144,0,0
402,10,37200128,37202230,"Ireland",0.2549,0.7798,0,0
402,11,37200128,37202319,"Ireland",-0.963171495291933,-0.9359,1,0
402,12,37200128,37202908,"Ireland",0.861949658408175,1.4602,1,0
402,13,37200128,37202911,"Ireland",-0.268,2.0294,0,0
402,14,37200128,37202997,"Ireland",-1.0867,-0.0144,0,0
402,15,37200128,37203237,"Ireland",0.620670048592079,0.7798,1,0
402,16,37200128,37203489,"Ireland",0.1826,0.7798,0,0
402,17,37200128,37204057,"Ireland",0.131,2.0294,0,0
402,18,37200128,37204146,"Ireland",0.2399,-0.7825,0,0
402,19,37200128,37204209,"Ireland",0.5498,-0.145,0,0
402,20,37200128,37204513,"Ireland",-1.117,-0.145,0,0
402,21,37200128,37204888,"Ireland",-1.117,-0.9359,0,0
402,22,37200128,37205299,"Ireland",-1.0657,-0.3061,0,0
402,23,37200128,37205480,"Ireland",-1.117,0.8823,0,0
402,24,37200128,37205618,"Ireland",-0.5539,1.7012,0,0
402,25,37200128,37206104,"Ireland",0.4474,-0.3061,0,0
402,26,37200128,37206230,"Ireland",0.3003,0.9658,0,0
402,27,37200128,37206336,"Ireland",-1.117,-1.1372,0,0
402,28,37200128,37206439,"Ireland",0.5375,-0.0144,0,0
402,29,37200128,37206554,"Ireland",-0.1544,-1.0261,0,0
402,30,37200128,37206782,"Ireland",0.3526,0.8823,0,0
402,31,37200128,37207097,"Ireland",-1.117,-0.3061,0,0
402,32,37200128,37207567,"Ireland",-1.32644552678146,0.7798,1,0
402,33,NA,NA,"Ireland",0.119242158478756,0.331413901726463,1,1
402,34,NA,NA,"Ireland",0.668968512903303,1.15730015116808,1,1
402,35,NA,NA,"Ireland",0.560853116104831,0.832040184881617,1,1
402,36,NA,NA,"Ireland",0.493165387196874,0.973115788426438,1,1
402,37,NA,NA,"Ireland",-1.14873798621077,-0.190088876642095,1,1
402,38,NA,NA,"Ireland",-1.17769841176856,1.2353464088708,1,1
402,39,NA,NA,"Ireland",-1.99631667354798,0.647817269535616,1,1
402,40,NA,NA,"Ireland",0.0162560471039067,-0.038846394800586,1,1
402,41,NA,NA,"Ireland",0.247528214104472,1.02655655372519,1,1
402,42,NA,NA,"Ireland",-1.33883201663185,0.28995526800031,1,1
402,43,NA,NA,"Ireland",-0.0610511178898969,-0.00964233510414969,1,1
402,44,NA,NA,"Ireland",0.19289247929467,0.730422960055393,1,1
402,45,NA,NA,"Ireland",-0.199476792437689,1.50842351975107,1,1
403,1,37200129,37200036,"Ireland",-0.3158,-0.5585,0,0
403,2,37200129,37200099,"Ireland",0.5253,-0.0144,0,0
403,3,37200129,37200274,"Ireland",0.3409,-0.581,0,0
403,4,37200129,37200318,"Ireland",0.5569,1.2261,0,0
403,5,37200129,37200335,"Ireland",-1.117,0.7798,0,0
403,6,37200129,37200362,"Ireland",0.6681,-0.145,0,0
403,7,37200129,37200444,"Ireland",0.4242,-0.3061,0,0
403,8,37200129,37201169,"Ireland",0.3999,0.2859,0,0
403,9,37200129,37201324,"Ireland",0.6627,0.7798,0,0
403,10,37200129,37201326,"Ireland",0.20627605016358,0.0855,1,0
403,11,37200129,37201503,"Ireland",0.6003,-0.0144,0,0
403,12,37200129,37202110,"Ireland",0.7649,2.0294,0,0
403,13,37200129,37202118,"Ireland",0.4503,-0.3061,0,0
403,14,37200129,37202244,"Ireland",-0.1209,0.2929,0,0
403,15,37200129,37202379,"Ireland",0.4549,-0.145,0,0
403,16,37200129,37202718,"Ireland",0.4533,-0.3061,0,0
403,17,37200129,37202763,"Ireland",0.7789,-0.145,0,0
403,18,37200129,37202977,"Ireland",1.1117,0.7798,0,0
403,19,37200129,37203028,"Ireland",-0.18488930346588,1.6841,1,0
403,20,37200129,37203257,"Ireland",0.4427,-0.3061,0,0
403,21,37200129,37203624,"Ireland",0.3445,-3.5994,0,0
403,22,37200129,37203912,"Ireland",0.7815,0.3202,0,0
403,23,37200129,37204273,"Ireland",-1.117,2.0294,0,0
403,24,37200129,37204362,"Ireland",0.5942,0.7798,0,0
403,25,37200129,37205065,"Ireland",-0.1108,2.0294,0,0
403,26,37200129,37205527,"Ireland",-1.117,2.0294,0,0
403,27,37200129,37205751,"Ireland",0.1526,1.2194,0,0
403,28,37200129,37205792,"Ireland",0.6414,2.0294,0,0
403,29,37200129,37206077,"Ireland",0.5072,-0.145,0,0
403,30,37200129,37206318,"Ireland",0.29,-0.0144,0,0
403,31,37200129,37206377,"Ireland",1.52780657201819,-0.3061,1,0
403,32,37200129,37206591,"Ireland",0.4298,-0.0144,0,0
403,33,37200129,37206731,"Ireland",-0.594,0.1764,0,0
403,34,37200129,37207106,"Ireland",0.5499,-0.0144,0,0
403,35,37200129,37207618,"Ireland",0.4489,-0.16,0,0
403,36,NA,NA,"Ireland",0.0538999328865531,-0.804829020053788,1,1
403,37,NA,NA,"Ireland",0.862296533384056,0.257236452018607,1,1
403,38,NA,NA,"Ireland",-0.584359032846568,-0.0923464875926442,1,1
403,39,NA,NA,"Ireland",-0.220771332962715,0.789789358869227,1,1
403,40,NA,NA,"Ireland",1.78579951048297,0.0875199837191893,1,1
403,41,NA,NA,"Ireland",0.974485094718516,0.853904491594522,1,1
403,42,NA,NA,"Ireland",1.54280273082957,0.977134772630289,1,1
403,43,NA,NA,"Ireland",0.808533277710851,-0.0509135227151476,1,1
403,44,NA,NA,"Ireland",0.731909602222911,0.91274036581415,1,1
403,45,NA,NA,"Ireland",0.553225148687625,1.20407184000191,1,1
404,1,37200130,37200794,"Ireland",-1.117,0.7798,0,0
404,2,37200130,37201807,"Ireland",0.6309,-0.0144,0,0
404,3,37200130,37201973,"Ireland",-1.117,-0.0144,0,0
404,4,37200130,37202165,"Ireland",0.8533,0.7798,0,0
404,5,37200130,37202173,"Ireland",-0.0025,-0.4201,0,0
404,6,37200130,37202199,"Ireland",0.1876,-0.0144,0,0
404,7,37200130,37202308,"Ireland",0.3551,0.432,0,0
404,8,37200130,37202391,"Ireland",0.3209,0.5849,0,0
404,9,37200130,37202631,"Ireland",-0.1407,0.7798,0,0
404,10,37200130,37202747,"Ireland",0.038,0.6831,0,0
404,11,37200130,37203265,"Ireland",-0.138,-0.16,0,0
404,12,37200130,37203645,"Ireland",0.4612,0.9658,0,0
404,13,37200130,37203964,"Ireland",-1.117,0.7798,0,0
404,14,37200130,37203983,"Ireland",0.3716,0.7798,0,0
404,15,37200130,37204065,"Ireland",-0.447981067282641,0.6831,1,0
404,16,37200130,37204132,"Ireland",0.3899,-0.0144,0,0
404,17,37200130,37204285,"Ireland",-0.8697,0.2929,0,0
404,18,37200130,37204334,"Ireland",-0.1407,0.8823,0,0
404,19,37200130,37204575,"Ireland",-1.117,0.7798,0,0
404,20,37200130,37204660,"Ireland",-1.117,-1.1501,0,0
404,21,37200130,37204821,"Ireland",-0.1407,0.6831,0,0
404,22,37200130,37205362,"Ireland",0.4824,-1.0261,0,0
404,23,37200130,37206254,"Ireland",-0.0883,-0.3061,0,0
404,24,37200130,37207026,"Ireland",0.4905,-0.3061,0,0
404,25,37200130,37207232,"Ireland",0.0230599074181956,-0.16,1,0
404,26,37200130,37207431,"Ireland",0.8913,0.8823,0,0
404,27,37200130,37207448,"Ireland",0.4667,0.8823,0,0
404,28,37200130,37207620,"Ireland",-1.117,-0.7752,0,0
404,29,NA,NA,"Ireland",-1.40324162325397,0.337870720056258,1,1
404,30,NA,NA,"Ireland",-1.06647937770032,-0.215937148051376,1,1
404,31,NA,NA,"Ireland",-0.268382956576989,0.737957180115527,1,1
404,32,NA,NA,"Ireland",0.796673156578857,0.610420079615982,1,1
404,33,NA,NA,"Ireland",-0.633343501830313,-0.748700319284189,1,1
404,34,NA,NA,"Ireland",-0.18259591936624,-1.47845844133345,1,1
404,35,NA,NA,"Ireland",-0.545973244503513,0.102970050206109,1,1
404,36,NA,NA,"Ireland",0.488618251495021,-1.27534184728857,1,1
404,37,NA,NA,"Ireland",0.012885590390534,-0.437413472474428,1,1
404,38,NA,NA,"Ireland",-0.750595788770289,0.109376059316422,1,1
404,39,NA,NA,"Ireland",-1.06093285398644,2.48307639592014,1,1
404,40,NA,NA,"Ireland",-0.0612095308207209,0.68413748419244,1,1
404,41,NA,NA,"Ireland",-1.0555625605452,0.850886967064939,1,1
404,42,NA,NA,"Ireland",0.908175449670485,-0.0395391395521243,1,1
404,43,NA,NA,"Ireland",0.49254111002346,1.30650037308807,1,1
404,44,NA,NA,"Ireland",-0.891337858854127,0.0611837513272021,1,1
404,45,NA,NA,"Ireland",-1.30204552949364,-0.153213571310372,1,1
405,1,37200131,37200194,"Ireland",-0.277118375974449,-0.7393,1,0
405,2,37200131,37200337,"Ireland",-1.117,0.6831,0,0
405,3,37200131,37200347,"Ireland",-1.117,-1.1372,0,0
405,4,37200131,37200460,"Ireland",-1.117,0.2859,0,0
405,5,37200131,37200932,"Ireland",-1.117,-0.3061,0,0
405,6,37200131,37201171,"Ireland",0.1744,-0.9276,0,0
405,7,37200131,37201266,"Ireland",1.35346057025804,-0.145,1,0
405,8,37200131,37201332,"Ireland",-0.293123413060561,-1.3155,1,0
405,9,37200131,37201384,"Ireland",-1.117,0.7892,0,0
405,10,37200131,37201603,"Ireland",1.0214,0.6831,0,0
405,11,37200131,37201758,"Ireland",-0.7105,-0.2045,0,0
405,12,37200131,37201894,"Ireland",0.8332,0.6831,0,0
405,13,37200131,37202182,"Ireland",0.2838,0.3202,0,0
405,14,37200131,37202245,"Ireland",-0.1221,-0.3061,0,0
405,15,37200131,37202766,"Ireland",4.2166,0.3202,0,0
405,16,37200131,37202928,"Ireland",-1.117,0.7798,0,0
405,17,37200131,37203050,"Ireland",0.191401265195283,0.362,1,0
405,18,37200131,37203152,"Ireland",-1.38853690146241,-0.2347,1,0
405,19,37200131,37203430,"Ireland",-2.28207805160798,-0.3061,1,0
405,20,37200131,37203437,"Ireland",-1.117,-0.0144,0,0
405,21,37200131,37203467,"Ireland",0.4648,-0.3061,0,0
405,22,37200131,37203655,"Ireland",-0.114555651949325,-1.0164,1,0
405,23,37200131,37203669,"Ireland",0.5685,-0.5885,0,0
405,24,37200131,37203715,"Ireland",0.9134,0.1041,0,0
405,25,37200131,37204336,"Ireland",-0.597850860933614,-0.7464,1,0
405,26,37200131,37204762,"Ireland",0.663587400986785,0.6737,1,0
405,27,37200131,37205130,"Ireland",-1.117,-0.0033,0,0
405,28,37200131,37205449,"Ireland",0.6442,-0.16,0,0
405,29,37200131,37205467,"Ireland",0.515923820857389,0.101237538895639,1,1
405,30,37200131,37205824,"Ireland",-1.117,0.7798,0,0
405,31,37200131,37205921,"Ireland",1.0722,-0.0144,0,0
405,32,37200131,37206626,"Ireland",-0.1407,0.2069,0,0
405,33,37200131,37206834,"Ireland",-0.1407,-0.9276,0,0
405,34,37200131,37207060,"Ireland",0.565,-0.1892,0,0
405,35,37200131,37207191,"Ireland",0.296583276046614,0.362,1,0
405,36,37200131,37207270,"Ireland",-1.117,-3.5994,0,0
405,37,37200131,37207328,"Ireland",-0.40133622465443,0.0944,1,0
405,38,37200131,37207412,"Ireland",0.2074,0.3894,0,0
405,39,NA,NA,"Ireland",0.577165987599715,-1.24187454873834,1,1
405,40,NA,NA,"Ireland",0.226285269296558,0.709735639155894,1,1
405,41,NA,NA,"Ireland",-0.38146833561169,0.745083690229979,1,1
405,42,NA,NA,"Ireland",-0.769038348935047,0.580187716165471,1,1
405,43,NA,NA,"Ireland",-0.241697033536561,1.21039610269645,1,1
405,44,NA,NA,"Ireland",1.27915775786647,0.265909195678827,1,1
405,45,NA,NA,"Ireland",0.627203002955435,1.02055295888723,1,1
406,1,37200132,37200088,"Ireland",0.7487,-0.9359,0,0
406,2,37200132,37200180,"Ireland",0.0183,0.6831,0,0
406,3,37200132,37200211,"Ireland",0.4488,0.9658,0,0
406,4,37200132,37200248,"Ireland",1.25601237989237,-0.3061,1,0
406,5,37200132,37200352,"Ireland",0.6969,-0.0144,0,0
406,6,37200132,37200712,"Ireland",1.4745,-0.0144,0,0
406,7,37200132,37200877,"Ireland",0.2441,-0.6403,0,0
406,8,37200132,37201509,"Ireland",0.0039,-0.5885,0,0
406,9,37200132,37201626,"Ireland",0.2931,-0.4299,0,0
406,10,37200132,37202273,"Ireland",1.8134,-0.9359,0,0
406,11,37200132,37202432,"Ireland",-0.282,-0.3061,0,0
406,12,37200132,37202433,"Ireland",-0.0265,0.432,0,0
406,13,37200132,37202520,"Ireland",1.678,0.2143,0,0
406,14,37200132,37202764,"Ireland",-0.0265,-0.0144,0,0
406,15,37200132,37202895,"Ireland",-1.05136400416805,1.5502,1,0
406,16,37200132,37203079,"Ireland",-1.117,0.5933,0,0
406,17,37200132,37203243,"Ireland",0.398028776078533,0.2859,1,0
406,18,37200132,37203337,"Ireland",0.3057,-0.0144,0,0
406,19,37200132,37203724,"Ireland",1.0303,0.0944,0,0
406,20,37200132,37204318,"Ireland",0.9654,-0.145,0,0
406,21,37200132,37204499,"Ireland",0.6793,-1.0364,0,0
406,22,37200132,37204698,"Ireland",0.2524,-0.145,0,0
406,23,37200132,37204775,"Ireland",-0.1108,1.7012,0,0
406,24,37200132,37204936,"Ireland",-1.1205,0.7892,0,0
406,25,37200132,37204954,"Ireland",0.3961,-0.0144,0,0
406,26,37200132,37205399,"Ireland",0.5936,0.7798,0,0
406,27,37200132,37205511,"Ireland",-1.117,-0.0144,0,0
406,28,37200132,37205754,"Ireland",0.5196,-0.0144,0,0
406,29,37200132,37206119,"Ireland",0.0636,-0.3061,0,0
406,30,37200132,37206484,"Ireland",-0.3158,0.7798,0,0
406,31,37200132,37206494,"Ireland",-0.4164,0.362,0,0
406,32,37200132,37206660,"Ireland",0.4456,0.6831,0,0
406,33,37200132,37206955,"Ireland",1.3394,0.3271,0,0
406,34,NA,NA,"Ireland",-0.23634204375478,0.277178808176454,1,1
406,35,NA,NA,"Ireland",0.677633344236911,1.67125623077049,1,1
406,36,NA,NA,"Ireland",0.395633067927987,1.15504946072388,1,1
406,37,NA,NA,"Ireland",0.469842928120082,0.13332519269355,1,1
406,38,NA,NA,"Ireland",2.03551967807447,-0.112318597985779,1,1
406,39,NA,NA,"Ireland",0.897521967556202,0.949026318418754,1,1
406,40,NA,NA,"Ireland",0.314860268502144,0.693492499859243,1,1
406,41,NA,NA,"Ireland",0.883806340942828,-0.864389180293699,1,1
406,42,NA,NA,"Ireland",0.143630065694332,-1.14971177387968,1,1
406,43,NA,NA,"Ireland",0.126897738993382,0.800943461927237,1,1
406,44,NA,NA,"Ireland",0.397169661499871,0.306487133096951,1,1
406,45,NA,NA,"Ireland",0.536765204927327,-1.50503211648513,1,1
407,1,37200133,37200224,"Ireland",0.6142,0.8823,0,0
407,2,37200133,37200577,"Ireland",0.6668,-0.0144,0,0
407,3,37200133,37200694,"Ireland",0.5618,2.0294,0,0
407,4,37200133,37200902,"Ireland",0.6476,-0.145,0,0
407,5,37200133,37201780,"Ireland",0.6502,0.0855,0,0
407,6,37200133,37202061,"Ireland",0.101,0.2929,0,0
407,7,37200133,37202145,"Ireland",0.6096,0.2859,0,0
407,8,37200133,37202874,"Ireland",0.4422,-0.16,0,0
407,9,37200133,37203427,"Ireland",0.7719,-0.3061,0,0
407,10,37200133,37203516,"Ireland",0.9519,0.7798,0,0
407,11,37200133,37203789,"Ireland",0.4552,0.7798,0,0
407,12,37200133,37204295,"Ireland",-1.117,-0.145,0,0
407,13,37200133,37204351,"Ireland",-1.117,-0.145,0,0
407,14,37200133,37204529,"Ireland",0.4887,-0.0144,0,0
407,15,37200133,37204560,"Ireland",0.1817,0.0944,0,0
407,16,37200133,37204961,"Ireland",-0.5481,-0.0144,0,0
407,17,37200133,37204976,"Ireland",0.4306,0.7892,0,0
407,18,37200133,37205028,"Ireland",0.6451,-0.3061,0,0
407,19,37200133,37205215,"Ireland",1.217,0.7798,0,0
407,20,37200133,37205591,"Ireland",1.1445,-0.9359,0,0
407,21,37200133,37205730,"Ireland",0.1548,-0.0144,0,0
407,22,37200133,37205818,"Ireland",0.2193,0.7892,0,0
407,23,37200133,37205988,"Ireland",0.7055,-0.145,0,0
407,24,37200133,37206059,"Ireland",-0.1221,-0.0144,0,0
407,25,37200133,37206553,"Ireland",1.4745,-0.145,0,0
407,26,37200133,37206806,"Ireland",-0.5539,-0.0144,0,0
407,27,37200133,37206889,"Ireland",0.245,-0.5499,0,0
407,28,37200133,37206995,"Ireland",0.5967,0.6831,0,0
407,29,NA,NA,"Ireland",0.026807169299579,2.34141695253034,1,1
407,30,NA,NA,"Ireland",0.959663250088104,-0.460988169417043,1,1
407,31,NA,NA,"Ireland",-0.393495864017601,-0.728535514111128,1,1
407,32,NA,NA,"Ireland",0.722247842897175,-0.95729489941846,1,1
407,33,NA,NA,"Ireland",0.305190083800363,-0.575753948744559,1,1
407,34,NA,NA,"Ireland",0.608622881186474,-0.211172792616006,1,1
407,35,NA,NA,"Ireland",-0.391183243910227,0.883342405861903,1,1
407,36,NA,NA,"Ireland",-0.267208431111767,0.0354836375337147,1,1
407,37,NA,NA,"Ireland",0.258237861882291,-0.759691995411304,1,1
